order_id,product_id,quantity,selling_price,discount,customer_id,order_date,shipping_date,region,payment_mode,cost_price,category,sub_category,brand,name,gender,age,city,revenue,profit,discount_impact,is_return
5642,300,1,32.3,15,1176,2023-03-13,2023-03-16,North,Wallet,17.66,Books,Comics,PageTurner,Aditya Gupta,Male,33,Ahmedabad,32.3,14.639999999999997,4.845,False
5642,421,3,217.8,10,1176,2023-03-13,2023-03-16,North,Wallet,122.31,Clothing,Accessories,StyleCraft,Aditya Gupta,Male,33,Ahmedabad,653.4000000000001,286.4700000000001,65.34,True
5643,427,1,276.0,20,679,2024-06-30,2024-07-01,West,UPI,184.61,Home & Kitchen,Furniture,ComfortPro,Ishaan Gupta,Male,52,Ranchi,276.0,91.38999999999999,55.2,False
5644,470,3,56.05,5,1247,2023-01-10,2023-01-13,South,UPI,32.66,Sports & Outdoors,Cycling,OutdoorPro,Kavita Menon,Female,32,Ranchi,168.14999999999998,70.16999999999999,8.407499999999999,False
5644,363,1,279.0,10,1247,2023-01-10,2023-01-13,South,UPI,173.91,Home & Kitchen,Furniture,HomeEase,Kavita Menon,Female,32,Ranchi,279.0,105.09,27.9,False
5644,365,2,124.95,15,1247,2023-01-10,2023-01-13,South,UPI,62.57,Clothing,Women's Wear,UrbanFit,Kavita Menon,Female,32,Ranchi,249.9,124.76,37.485,False
5644,56,1,40.0,0,1247,2023-01-10,2023-01-13,South,UPI,19.13,Books,Non-Fiction,KnowledgeFirst,Kavita Menon,Female,32,Ranchi,40.0,20.87,0.0,False
5645,250,1,46.4,20,1952,2024-09-16,2024-09-17,West,Debit Card,30.77,Sports & Outdoors,Cycling,FitLife,Aadhya Reddy,Female,41,Kochi,46.4,15.629999999999999,9.28,False
5646,23,1,88.35,5,1372,2024-08-23,2024-08-25,South,Net Banking,48.85,Clothing,Men's Wear,FashionHub,Vivaan Menon,Male,57,Nagpur,88.35,39.49999999999999,4.4175,False
5646,369,1,2643.0,25,1372,2024-08-23,2024-08-25,South,Net Banking,2420.42,Electronics,Mobile Phones,SkyNet,Vivaan Menon,Male,57,Nagpur,2643.0,222.57999999999993,660.75,True
5646,462,1,1888.8,20,1372,2024-08-23,2024-08-25,South,Net Banking,1375.33,Electronics,Cameras,Electra,Vivaan Menon,Male,57,Nagpur,1888.8,513.47,377.76,False
5647,16,1,91.0,0,308,2023-04-22,2023-04-23,West,UPI,47.31,Clothing,Women's Wear,UrbanFit,Anita Thakur,Female,41,Bangalore,91.0,43.69,0.0,False
5647,150,1,540.9,10,308,2023-04-22,2023-04-23,West,UPI,343.94,Home & Kitchen,Bedding,LivingSpace,Anita Thakur,Female,41,Bangalore,540.9,196.95999999999998,54.09,False
5647,141,3,189.9,10,308,2023-04-22,2023-04-23,West,UPI,103.98,Sports & Outdoors,Team Sports,TrailBlazer,Anita Thakur,Female,41,Bangalore,569.7,257.76000000000005,56.97,False
5648,179,1,486.9,10,645,2023-06-21,2023-06-22,North,Debit Card,349.05,Home & Kitchen,Cookware,LivingSpace,Saanvi Sharma,Female,29,Delhi,486.9,137.84999999999997,48.69,False
5648,389,1,642.6,10,645,2023-06-21,2023-06-22,North,Debit Card,404.6,Home & Kitchen,Furniture,ComfortPro,Saanvi Sharma,Female,29,Delhi,642.6,238.0,64.26,True
5648,9,1,118.0,0,645,2023-06-21,2023-06-22,North,Debit Card,61.01,Clothing,Accessories,FashionHub,Saanvi Sharma,Female,29,Delhi,118.0,56.99,0.0,False
5648,230,3,24.3,10,645,2023-06-21,2023-06-22,North,Debit Card,12.96,Books,Fiction,PageTurner,Saanvi Sharma,Female,29,Delhi,72.9,34.02,7.29,False
5649,363,1,248.0,20,1261,2024-11-08,2024-11-11,West,Wallet,173.91,Home & Kitchen,Furniture,HomeEase,Pooja Kumar,Female,18,Mumbai,248.0,74.09,49.6,False
5649,332,3,2285.4,35,1261,2024-11-08,2024-11-11,West,Wallet,2313.51,Electronics,Smartwatches,SkyNet,Pooja Kumar,Female,18,Mumbai,6856.200000000001,-84.32999999999993,2399.67,False
5650,400,1,399.0,5,1720,2023-08-17,2023-08-18,West,Debit Card,213.38,Home & Kitchen,Decor,ComfortPro,Lakshmi Iyer,Female,41,Coimbatore,399.0,185.62,19.95,False
5650,162,2,145.0,0,1720,2023-08-17,2023-08-18,West,Debit Card,75.39,Clothing,Women's Wear,UrbanFit,Lakshmi Iyer,Female,41,Coimbatore,290.0,139.22,0.0,False
5650,64,1,263.7,10,1720,2023-08-17,2023-08-18,West,Debit Card,130.75,Clothing,Accessories,StyleCraft,Lakshmi Iyer,Female,41,Coimbatore,263.7,132.95,26.37,False
5650,408,1,110.0,0,1720,2023-08-17,2023-08-18,West,Debit Card,52.04,Clothing,Footwear,ClassicWear,Lakshmi Iyer,Female,41,Coimbatore,110.0,57.96,0.0,False
5651,469,2,11.4,5,1372,2024-02-08,2024-02-13,South,Credit Card,5.49,Books,Educational,PageTurner,Vivaan Menon,Male,57,Nagpur,22.8,11.82,1.14,False
5652,349,3,334.4,20,1512,2023-06-24,2023-06-25,West,Debit Card,219.54,Sports & Outdoors,Cycling,SportMax,Pooja Nair,Female,37,Ahmedabad,1003.1999999999999,344.5799999999999,200.64,False
5652,104,1,17.85,15,1512,2023-06-24,2023-06-25,West,Debit Card,7.58,Books,Comics,KnowledgeFirst,Pooja Nair,Female,37,Ahmedabad,17.85,10.270000000000001,2.6775,False
5652,141,1,200.45,5,1512,2023-06-24,2023-06-25,West,Debit Card,103.98,Sports & Outdoors,Team Sports,TrailBlazer,Pooja Nair,Female,37,Ahmedabad,200.45,96.46999999999998,10.0225,False
5652,457,3,89.3,5,1512,2023-06-24,2023-06-25,West,Debit Card,47.87,Home & Kitchen,Cookware,KitchenKing,Pooja Nair,Female,37,Ahmedabad,267.9,124.28999999999999,13.395,False
5652,132,2,2841.3,30,1512,2023-06-24,2023-06-25,West,Debit Card,2837.99,Electronics,Laptops,TechPro,Pooja Nair,Female,37,Ahmedabad,5682.6,6.6200000000008,1704.78,False
5653,424,1,372.6,10,1506,2023-02-14,2023-02-15,North,Credit Card,221.91,Sports & Outdoors,Camping,TrailBlazer,Ananya Mehta,Other,34,Mumbai,372.6,150.69000000000003,37.26,False
5654,9,1,94.4,20,118,2023-01-05,2023-01-08,North,Debit Card,61.01,Clothing,Accessories,FashionHub,Manoj Desai,Male,31,Coimbatore,94.4,33.39000000000001,18.88,False
5654,180,1,364.5,10,118,2023-01-05,2023-01-08,North,Debit Card,192.39,Sports & Outdoors,Team Sports,TrailBlazer,Manoj Desai,Male,31,Coimbatore,364.5,172.11,36.45,False
5654,61,2,37.05,5,118,2023-01-05,2023-01-08,North,Debit Card,18.37,Books,Educational,WordCraft,Manoj Desai,Male,31,Coimbatore,74.1,37.35999999999999,3.705,False
5654,320,2,261.0,10,118,2023-01-05,2023-01-08,North,Debit Card,121.33,Clothing,Footwear,FashionHub,Manoj Desai,Male,31,Coimbatore,522.0,279.34000000000003,52.2,True
5655,19,1,2888.8,20,1962,2024-04-27,2024-04-28,North,Credit Card,2070.38,Electronics,Smartwatches,Electra,Kavita Yadav,Female,18,Lucknow,2888.8,818.4200000000001,577.76,False
5656,217,1,198.9,10,498,2024-11-18,2024-11-25,South,Wallet,94.13,Clothing,Accessories,UrbanFit,Vikram Das,Male,31,Chandigarh,198.9,104.77000000000001,19.89,False
5656,282,3,248.2,15,498,2024-11-18,2024-11-25,South,Wallet,133.58,Clothing,Women's Wear,ClassicWear,Vikram Das,Male,31,Chandigarh,744.5999999999999,343.8599999999999,111.68999999999998,False
5656,474,1,164.7,10,498,2024-11-18,2024-11-25,South,Wallet,109.78,Home & Kitchen,Furniture,DreamHome,Vikram Das,Male,31,Chandigarh,164.7,54.91999999999999,16.47,False
5656,358,1,43.2,10,498,2024-11-18,2024-11-25,South,Wallet,27.12,Sports & Outdoors,Cycling,SportMax,Vikram Das,Male,31,Chandigarh,43.2,16.080000000000002,4.32,False
5657,423,1,80.0,0,54,2024-12-14,2024-12-20,North,Credit Card,48.86,Home & Kitchen,Furniture,DreamHome,Aarav Kumar,Male,40,Ahmedabad,80.0,31.14,0.0,False
5657,483,1,531.2,20,54,2024-12-14,2024-12-20,North,Credit Card,357.5,Home & Kitchen,Bedding,HomeEase,Aarav Kumar,Male,40,Ahmedabad,531.2,173.70000000000005,106.24,False
5657,432,2,1192.0,0,54,2024-12-14,2024-12-20,North,Credit Card,703.48,Electronics,Headphones,NovaTech,Aarav Kumar,Male,40,Ahmedabad,2384.0,977.04,0.0,False
5657,28,1,119.0,15,54,2024-12-14,2024-12-20,North,Credit Card,81.65,Sports & Outdoors,Fitness,ActiveGear,Aarav Kumar,Male,40,Ahmedabad,119.0,37.349999999999994,17.85,False
5658,464,2,29.7,10,599,2023-11-22,2023-11-23,West,Debit Card,14.51,Books,Fiction,StoryHouse,Sai Joshi,Male,32,Pune,59.4,30.38,5.94,False
5659,16,2,91.0,0,1823,2024-08-14,2024-08-16,East,UPI,47.31,Clothing,Women's Wear,UrbanFit,Deepak Rao,Male,51,Mumbai,182.0,87.38,0.0,False
5659,23,1,93.0,0,1823,2024-08-14,2024-08-16,East,UPI,48.85,Clothing,Men's Wear,FashionHub,Deepak Rao,Male,51,Mumbai,93.0,44.15,0.0,False
5659,307,1,1760.25,25,1823,2024-08-14,2024-08-16,East,UPI,1499.43,Electronics,Laptops,Electra,Deepak Rao,Male,51,Mumbai,1760.25,260.81999999999994,440.0625,False
5660,74,1,1925.7,30,1547,2023-12-21,2023-12-30,South,UPI,1801.71,Electronics,Cameras,NovaTech,Ravi Nair,Male,41,Pune,1925.7,123.99000000000001,577.71,False
5660,354,1,137.7,10,1547,2023-12-21,2023-12-30,South,UPI,75.09,Clothing,Men's Wear,StyleCraft,Ravi Nair,Male,41,Pune,137.7,62.609999999999985,13.77,False
5661,467,1,142.0,0,1188,2024-02-07,2024-02-08,West,COD,82.57,Home & Kitchen,Storage,DreamHome,Neha Yadav,Female,18,Mumbai,142.0,59.43000000000001,0.0,False
5662,425,1,80.0,0,100,2024-06-14,2024-06-17,East,UPI,50.34,Home & Kitchen,Storage,ComfortPro,Aadhya Reddy,Female,31,Surat,80.0,29.659999999999997,0.0,False
5663,121,2,432.65,15,1774,2024-11-24,2024-11-25,South,UPI,287.15,Home & Kitchen,Storage,KitchenKing,Lakshmi Thakur,Female,39,Jaipur,865.3,291.0,129.795,False
5664,95,2,52.7,15,1722,2024-09-14,2024-09-16,West,Credit Card,29.21,Books,Non-Fiction,LearnHub,Saanvi Reddy,Female,52,Nagpur,105.4,46.980000000000004,15.81,False
5665,235,1,434.4,20,1142,2024-04-21,2024-04-25,West,Net Banking,282.94,Sports & Outdoors,Camping,TrailBlazer,Amit Joshi,Male,55,Surat,434.4,151.45999999999998,86.88,False
5666,198,1,1814.4,10,1773,2023-03-17,2023-03-18,East,Credit Card,1166.59,Electronics,Laptops,TechPro,Aadhya Rao,Female,22,Ahmedabad,1814.4,647.8100000000002,181.44,True
5666,430,2,3006.45,15,1773,2023-03-17,2023-03-18,East,Credit Card,2155.59,Electronics,Laptops,TechPro,Aadhya Rao,Female,22,Ahmedabad,6012.9,1701.7199999999993,901.935,False
5667,413,1,81.0,10,830,2024-03-01,2024-03-03,South,Credit Card,40.02,Clothing,Kids' Wear,UrbanFit,Vivaan Roy,Male,27,Nagpur,81.0,40.98,8.1,False
5667,394,1,332.35,15,830,2024-03-01,2024-03-03,South,Credit Card,216.32,Home & Kitchen,Bedding,DreamHome,Vivaan Roy,Male,27,Nagpur,332.35,116.03000000000003,49.8525,False
5667,370,1,78.0,0,830,2024-03-01,2024-03-03,South,Credit Card,30.16,Books,Magazines,WordCraft,Vivaan Roy,Male,27,Nagpur,78.0,47.84,0.0,False
5667,187,3,448.2,10,830,2024-03-01,2024-03-03,South,Credit Card,273.43,Home & Kitchen,Decor,DreamHome,Vivaan Roy,Male,27,Nagpur,1344.6,524.31,134.46,False
5668,441,2,150.1,5,1986,2024-02-17,2024-02-24,North,Net Banking,83.34,Clothing,Footwear,FashionHub,Jiya Yadav,Female,24,Bhubaneswar,300.2,133.51999999999998,15.01,False
5668,477,2,28.0,0,1986,2024-02-17,2024-02-24,North,Net Banking,13.57,Books,Fiction,LearnHub,Jiya Yadav,Female,24,Bhubaneswar,56.0,28.86,0.0,False
5669,466,1,311.0,0,700,2024-05-17,2024-05-18,West,UPI,193.99,Home & Kitchen,Furniture,ComfortPro,Arjun Bose,Male,18,Jaipur,311.0,117.00999999999999,0.0,False
5669,276,1,1827.15,35,700,2024-05-17,2024-05-18,West,UPI,1793.46,Electronics,Smartwatches,ZoomTech,Arjun Bose,Male,18,Jaipur,1827.15,33.690000000000055,639.5025,False
5669,232,2,2217.6,20,700,2024-05-17,2024-05-18,West,UPI,1841.98,Electronics,Laptops,Electra,Arjun Bose,Male,18,Jaipur,4435.2,751.2399999999998,887.04,False
5669,269,2,159.6,30,700,2024-05-17,2024-05-18,West,UPI,116.77,Clothing,Accessories,ClassicWear,Arjun Bose,Male,18,Jaipur,319.2,85.66,95.76,False
5670,325,2,14.4,10,780,2024-11-08,2024-11-10,East,UPI,6.71,Books,Fiction,StoryHouse,Rahul Sharma,Male,30,Jaipur,28.8,15.38,2.88,False
5671,487,1,445.4,15,736,2023-03-16,2023-03-18,North,Credit Card,340.51,Home & Kitchen,Cookware,HomeEase,Priya Menon,Female,57,Kochi,445.4,104.88999999999999,66.81,False
5672,298,2,145.8,10,830,2023-01-31,2023-02-04,South,Net Banking,80.29,Clothing,Kids' Wear,TrendSetter,Vivaan Roy,Male,27,Nagpur,291.6,131.02,29.16,False
5673,67,3,12.0,0,1773,2023-09-23,2023-09-27,East,UPI,5.51,Books,Comics,PageTurner,Aadhya Rao,Female,22,Ahmedabad,36.0,19.47,0.0,False
5674,498,2,236.7,10,1506,2023-11-06,2023-11-13,West,Debit Card,105.7,Clothing,Women's Wear,FashionHub,Ananya Mehta,Other,34,Mumbai,473.4,262.0,47.34,True
5675,235,1,434.4,20,1372,2023-03-26,2023-04-04,South,Debit Card,282.94,Sports & Outdoors,Camping,TrailBlazer,Vivaan Menon,Male,57,Nagpur,434.4,151.45999999999998,86.88,False
5676,190,2,507.45,15,943,2023-06-11,2023-06-12,North,COD,409.75,Electronics,Headphones,Electra,Arun Gupta,Male,37,Coimbatore,1014.9,195.39999999999998,152.235,False
5677,278,2,574.0,0,1372,2024-03-15,2024-03-17,South,Credit Card,325.63,Home & Kitchen,Furniture,LivingSpace,Vivaan Menon,Male,57,Nagpur,1148.0,496.74,0.0,False
5677,297,2,944.0,20,1372,2024-03-15,2024-03-17,South,Credit Card,681.32,Electronics,Mobile Phones,SkyNet,Vivaan Menon,Male,57,Nagpur,1888.0,525.3599999999999,377.6,False
5678,416,1,1903.15,15,706,2023-08-30,2023-08-31,South,COD,1353.22,Electronics,Cameras,TechPro,Diya Iyer,Female,40,Nagpur,1903.15,549.9300000000001,285.4725,False
5679,91,1,113.9,15,1635,2024-06-01,2024-06-02,North,UPI,68.6,Clothing,Accessories,TrendSetter,Neha Reddy,Female,26,Nagpur,113.9,45.30000000000001,17.085,False
5680,162,1,130.5,10,2,2024-03-11,2024-03-12,North,UPI,75.39,Clothing,Women's Wear,UrbanFit,Aadhya Singh,Female,35,Kolkata,130.5,55.11,13.05,False
5680,121,1,458.1,10,2,2024-03-11,2024-03-12,North,UPI,287.15,Home & Kitchen,Storage,KitchenKing,Aadhya Singh,Female,35,Kolkata,458.1,170.95000000000005,45.81,False
5681,481,1,1897.0,0,930,2024-12-03,2024-12-08,West,Wallet,1327.8999999999999,Electronics,Laptops,ZoomTech,Aditya Das,Male,27,Mumbai,1897.0,569.1000000000001,0.0,False
5682,195,1,284.05,5,447,2023-02-23,2023-03-03,West,Debit Card,138.27,Sports & Outdoors,Team Sports,TrailBlazer,Lakshmi Iyer,Female,38,Ranchi,284.05,145.78,14.2025,False
5682,238,1,2176.0,20,447,2023-02-23,2023-03-03,West,Debit Card,1772.34,Electronics,Cameras,ZoomTech,Lakshmi Iyer,Female,38,Ranchi,2176.0,403.6600000000001,435.2,False
5683,468,1,128.0,0,823,2025-02-12,2025-02-13,West,Credit Card,54.69,Clothing,Women's Wear,UrbanFit,Deepak Nair,Male,28,Dehradun,128.0,73.31,0.0,False
5683,429,1,253.5,25,823,2025-02-12,2025-02-13,West,Credit Card,179.15,Sports & Outdoors,Fitness,SportMax,Deepak Nair,Male,28,Dehradun,253.5,74.35,63.375,False
5684,114,2,248.9,5,830,2023-11-21,2023-11-23,South,Net Banking,140.3,Clothing,Footwear,FashionHub,Vivaan Roy,Male,27,Nagpur,497.8,217.2,24.89,False
5684,385,1,390.0,0,830,2023-11-21,2023-11-23,South,Net Banking,228.99,Sports & Outdoors,Fitness,OutdoorPro,Vivaan Roy,Male,27,Nagpur,390.0,161.01,0.0,False
5684,73,1,741.0,0,830,2023-11-21,2023-11-23,South,Net Banking,447.51,Home & Kitchen,Decor,LivingSpace,Vivaan Roy,Male,27,Nagpur,741.0,293.49,0.0,False
5685,406,1,26.1,10,1648,2023-07-14,2023-07-18,North,Wallet,13.74,Clothing,Kids' Wear,FashionHub,Aditya Nair,Male,31,Pune,26.1,12.360000000000001,2.61,False
5686,266,3,34.2,5,1044,2024-10-29,2024-11-01,West,Net Banking,13.63,Books,Fiction,WordCraft,Deepak Reddy,Male,45,Jaipur,102.60000000000001,61.71000000000001,5.13,False
5686,461,1,129.6,20,1044,2024-10-29,2024-11-01,West,Net Banking,74.63,Clothing,Kids' Wear,TrendSetter,Deepak Reddy,Male,45,Jaipur,129.6,54.97,25.92,True
5687,336,1,80.8,20,221,2024-06-17,2024-06-20,West,Net Banking,53.89,Clothing,Accessories,ClassicWear,Kavita Sen,Female,47,Nagpur,80.8,26.909999999999997,16.16,False
5688,127,1,189.0,10,749,2024-11-22,2024-11-23,North,UPI,112.24,Sports & Outdoors,Yoga,ActiveGear,Manoj Menon,Male,44,Bhubaneswar,189.0,76.76,18.9,False
5689,388,3,154.7,15,1978,2024-06-28,2024-07-05,South,Credit Card,83.1,Sports & Outdoors,Yoga,FitLife,Amit Desai,Male,39,Patna,464.09999999999997,214.79999999999998,69.615,False
5690,395,1,224.0,0,262,2024-09-05,2024-09-11,South,Credit Card,121.99,Clothing,Accessories,StyleCraft,Ananya Verma,Female,40,Hyderabad,224.0,102.01,0.0,False
5690,379,1,2075.5,30,262,2024-09-05,2024-09-11,South,Credit Card,1823.79,Electronics,Mobile Phones,SkyNet,Ananya Verma,Female,40,Hyderabad,2075.5,251.71000000000004,622.65,False
5690,346,3,35.1,10,262,2024-09-05,2024-09-11,South,Credit Card,18.04,Books,Educational,PageTurner,Ananya Verma,Female,40,Hyderabad,105.30000000000001,51.180000000000014,10.53,False
5690,350,2,206.1,10,262,2024-09-05,2024-09-11,South,Credit Card,117.12,Sports & Outdoors,Fitness,TrailBlazer,Ananya Verma,Female,40,Hyderabad,412.2,177.95999999999998,41.22,True
5691,114,1,262.0,0,127,2024-09-16,2024-09-17,East,Credit Card,140.3,Clothing,Footwear,FashionHub,Anita Sen,Female,21,Lucknow,262.0,121.69999999999999,0.0,False
5691,145,1,262.0,0,127,2024-09-16,2024-09-17,East,Credit Card,165.19,Home & Kitchen,Bedding,HomeEase,Anita Sen,Female,21,Lucknow,262.0,96.81,0.0,False
5691,358,1,48.0,0,127,2024-09-16,2024-09-17,East,Credit Card,27.12,Sports & Outdoors,Cycling,SportMax,Anita Sen,Female,21,Lucknow,48.0,20.88,0.0,False
5691,491,3,384.75,5,127,2024-09-16,2024-09-17,East,Credit Card,204.62,Sports & Outdoors,Cycling,OutdoorPro,Anita Sen,Female,21,Lucknow,1154.25,540.39,57.7125,False
5692,452,2,129.6,10,669,2023-01-24,2023-01-29,South,UPI,71.83,Sports & Outdoors,Yoga,ActiveGear,Jiya Iyer,Female,37,Surat,259.2,115.53999999999999,25.92,False
5693,467,1,120.7,15,1120,2023-05-22,2023-05-24,East,Debit Card,82.57,Home & Kitchen,Storage,DreamHome,Arun Pandey,Male,18,Mumbai,120.7,38.13000000000001,18.105,False
5694,164,1,96.3,10,1261,2024-01-13,2024-01-15,West,UPI,58.58,Home & Kitchen,Furniture,DreamHome,Pooja Kumar,Female,18,Mumbai,96.3,37.72,9.63,False
5694,218,1,318.6,10,1261,2024-01-13,2024-01-15,West,UPI,225.37,Home & Kitchen,Furniture,KitchenKing,Pooja Kumar,Female,18,Mumbai,318.6,93.23000000000002,31.86,False
5695,404,1,551.0,0,1209,2024-05-15,2024-05-18,West,Credit Card,345.13,Home & Kitchen,Decor,HomeEase,Diya Bose,Female,46,Delhi,551.0,205.87,0.0,False
5695,417,2,2490.0,25,1209,2024-05-15,2024-05-18,West,Credit Card,2318.7,Electronics,Smartwatches,ZoomTech,Diya Bose,Female,46,Delhi,4980.0,342.60000000000036,1245.0,True
5696,294,2,28.05,15,1708,2023-10-17,2023-10-19,North,UPI,14.11,Clothing,Accessories,TrendSetter,Pooja Choudhury,Female,22,Patna,56.1,27.880000000000003,8.415,False
5697,296,1,174.0,0,1966,2024-06-11,2024-06-14,West,Credit Card,88.94,Home & Kitchen,Decor,HomeEase,Aditya Iyer,Male,33,Mumbai,174.0,85.06,0.0,False
5698,148,2,454.1,5,706,2023-11-27,2023-11-30,West,Debit Card,271.51,Home & Kitchen,Bedding,LivingSpace,Diya Iyer,Female,40,Nagpur,908.2,365.18000000000006,45.41,False
5698,122,1,439.4,35,706,2023-11-27,2023-11-30,West,Debit Card,347.09,Home & Kitchen,Decor,LivingSpace,Diya Iyer,Female,40,Nagpur,439.4,92.31,153.79,False
5699,428,1,41.0,0,1673,2024-09-08,2024-09-10,South,UPI,22.15,Home & Kitchen,Furniture,LivingSpace,Sanjay Reddy,Male,36,Chennai,41.0,18.85,0.0,False
5700,491,1,344.25,15,1372,2023-12-04,2023-12-05,South,UPI,204.62,Sports & Outdoors,Cycling,OutdoorPro,Vivaan Menon,Male,57,Nagpur,344.25,139.63,51.6375,False
5701,260,1,161.1,10,664,2024-10-05,2024-10-06,East,COD,85.56,Sports & Outdoors,Team Sports,FitLife,Riya Yadav,Female,28,Patna,161.1,75.53999999999999,16.11,False
5702,418,1,360.05,5,904,2024-07-02,2024-07-10,North,Net Banking,207.78,Sports & Outdoors,Yoga,TrailBlazer,Sanjay Kumar,Male,27,Ranchi,360.05,152.27,18.0025,False
5703,160,3,165.6,10,679,2024-09-28,2024-09-29,West,COD,85.85,Sports & Outdoors,Cycling,SportMax,Ishaan Gupta,Male,52,Ranchi,496.79999999999995,239.25,49.68,False
5704,406,1,24.65,15,1261,2023-02-21,2023-02-23,West,Debit Card,13.74,Clothing,Kids' Wear,FashionHub,Pooja Kumar,Female,18,Mumbai,24.65,10.909999999999998,3.6975,False
5704,87,1,949.5,55,1261,2023-02-21,2023-02-23,West,Debit Card,1292.79,Electronics,Laptops,ZoomTech,Pooja Kumar,Female,18,Mumbai,949.5,-343.28999999999996,522.225,False
5705,75,1,261.25,5,518,2024-09-20,2024-10-09,West,Wallet,129.46,Sports & Outdoors,Fitness,FitLife,Sanjay Kumar,Male,32,Delhi,261.25,131.79,13.0625,False
5706,90,1,162.0,0,1773,2023-05-23,2023-05-26,East,Net Banking,75.54,Clothing,Accessories,TrendSetter,Aadhya Rao,Female,22,Ahmedabad,162.0,86.46,0.0,False
5707,251,1,176.8,15,1707,2024-10-08,2024-10-09,South,Net Banking,109.25,Clothing,Footwear,FashionHub,Reyansh Iyer,Male,39,Pune,176.8,67.55000000000001,26.52,False
5707,86,1,933.0,0,1707,2024-10-08,2024-10-09,South,Net Banking,538.11,Electronics,Cameras,ZoomTech,Reyansh Iyer,Male,39,Pune,933.0,394.89,0.0,False
5707,163,1,576.0,20,1707,2024-10-08,2024-10-09,South,Net Banking,406.04,Home & Kitchen,Bedding,HomeEase,Reyansh Iyer,Male,39,Pune,576.0,169.95999999999998,115.2,False
5707,457,3,89.3,5,1707,2024-10-08,2024-10-09,South,Net Banking,47.87,Home & Kitchen,Cookware,KitchenKing,Reyansh Iyer,Male,39,Pune,267.9,124.28999999999999,13.395,False
5708,357,1,163.5,25,1208,2024-10-07,2024-10-13,West,UPI,126.72,Home & Kitchen,Storage,LivingSpace,Sai Choudhury,Male,49,Lucknow,163.5,36.78,40.875,False
5708,111,3,365.6,20,1208,2024-10-07,2024-10-13,West,UPI,226.4,Sports & Outdoors,Team Sports,OutdoorPro,Sai Choudhury,Male,49,Lucknow,1096.8000000000002,417.60000000000014,219.36000000000004,True
5708,304,1,396.9,10,1208,2024-10-07,2024-10-13,West,UPI,204.13,Sports & Outdoors,Team Sports,FitLife,Sai Choudhury,Male,49,Lucknow,396.9,192.76999999999998,39.69,True
5708,42,2,82.5,25,1208,2024-10-07,2024-10-13,West,UPI,49.88,Clothing,Women's Wear,UrbanFit,Sai Choudhury,Male,49,Lucknow,165.0,65.24,41.25,False
5709,429,1,304.2,10,1406,2024-11-01,2024-11-02,East,Debit Card,179.15,Sports & Outdoors,Fitness,SportMax,Arjun Verma,Male,30,Surat,304.2,125.04999999999998,30.42,False
5710,8,1,195.5,15,1347,2024-07-06,2024-07-07,North,UPI,92.89,Clothing,Women's Wear,TrendSetter,Manoj Patel,Male,38,Surat,195.5,102.61,29.325,False
5711,402,1,397.1,5,1270,2023-09-04,2023-09-07,West,Credit Card,219.71,Sports & Outdoors,Yoga,SportMax,Aadhya Yadav,Female,44,Chennai,397.1,177.39000000000001,19.855,False
5711,265,1,64.6,5,1270,2023-09-04,2023-09-07,West,Credit Card,38.82,Sports & Outdoors,Fitness,ActiveGear,Aadhya Yadav,Female,44,Chennai,64.6,25.779999999999994,3.23,False
5711,135,1,888.0,0,1270,2023-09-04,2023-09-07,West,Credit Card,562.71,Electronics,Laptops,TechPro,Aadhya Yadav,Female,44,Chennai,888.0,325.28999999999996,0.0,True
5711,72,1,89.0,0,1270,2023-09-04,2023-09-07,West,Credit Card,37.89,Clothing,Men's Wear,FashionHub,Aadhya Yadav,Female,44,Chennai,89.0,51.11,0.0,False
5712,493,1,460.8,10,1773,2024-04-26,2024-04-27,East,Credit Card,305.98,Home & Kitchen,Bedding,KitchenKing,Aadhya Rao,Female,22,Ahmedabad,460.8,154.82,46.08,False
5713,62,1,363.6,10,972,2024-08-26,2024-09-02,North,COD,209.07,Home & Kitchen,Decor,HomeEase,Aarav Yadav,Male,18,Jaipur,363.6,154.53000000000003,36.36,False
5713,432,2,1013.2,15,972,2024-08-26,2024-09-02,North,COD,703.48,Electronics,Headphones,NovaTech,Aarav Yadav,Male,18,Jaipur,2026.4,619.44,303.96,True
5713,420,1,183.6,15,972,2024-08-26,2024-09-02,North,COD,103.64,Clothing,Women's Wear,ClassicWear,Aarav Yadav,Male,18,Jaipur,183.6,79.96,27.54,True
5713,496,1,354.6,10,972,2024-08-26,2024-09-02,North,COD,207.6,Sports & Outdoors,Cycling,SportMax,Aarav Yadav,Male,18,Jaipur,354.6,147.00000000000003,35.46,False
5713,54,1,102.6,10,972,2024-08-26,2024-09-02,North,COD,59.12,Clothing,Women's Wear,TrendSetter,Aarav Yadav,Male,18,Jaipur,102.6,43.48,10.26,False
5714,410,1,202.0,0,1773,2024-11-08,2024-11-12,East,Credit Card,103.94,Sports & Outdoors,Camping,ActiveGear,Aadhya Rao,Female,22,Ahmedabad,202.0,98.06,0.0,False
5714,438,1,268.2,10,1773,2024-11-08,2024-11-12,East,Credit Card,161.48,Clothing,Men's Wear,ClassicWear,Aadhya Rao,Female,22,Ahmedabad,268.2,106.72,26.82,False
5714,466,1,295.45,5,1773,2024-11-08,2024-11-12,East,Credit Card,193.99,Home & Kitchen,Furniture,ComfortPro,Aadhya Rao,Female,22,Ahmedabad,295.45,101.45999999999998,14.7725,False
