customer_id,name,gender,age,city,region,signup_date,total_revenue,total_profit,orders,avg_discount,return_count,last_order,first_order,clv,aov,return_rate,customer_lifetime_days
1679,Aadhya Pandey,Female,36,Coimbatore,South,2022-09-07,2319.9,964.96,1,8.75,1,2023-03-24,2023-03-24,964.96,2319.9,100.0,0
824,Krishna Mehta,Male,50,Bangalore,South,2022-10-01,4360.95,865.4399999999998,3,15.0,1,2024-12-06,2023-06-08,865.4399999999998,1453.6499999999999,33.33,547
604,Anita Choudhury,Female,31,Ranchi,East,01-12-2022,186.6,99.52,1,2.5,0,2024-04-25,2024-04-25,99.52,186.6,0.0,0
641,Diya Mukherjee,Female,24,Guwahati,East,2022-05-08,3843.5,1028.78,2,8.0,1,2024-09-22,2023-06-20,1028.78,1921.75,50.0,460
1238,Riya Patel,Female,48,Nagpur,West,2022-07-31,9187.5,1801.9799999999998,2,11.25,1,2023-12-31,2023-11-25,1801.9799999999998,4593.75,50.0,36
1697,Jiya Sharma,Female,47,Chennai,South,2022-08-15,14032.0,3289.6499999999996,12,10.277777777777779,4,2024-10-30,2023-05-07,3289.6499999999996,1169.3333333333333,33.33,542
1887,Kavita Mehta,Female,28,Bangalore,South,2022-12-18,134.25,40.53,1,25.0,0,2024-08-03,2024-08-03,40.53,134.25,0.0,0
240,Anita Singh,Female,44,Delhi,North,2022-10-03,3566.8,1064.6700000000005,2,5.0,1,2024-12-08,2023-06-09,1064.6700000000005,1783.4,50.0,548
704,Saanvi Verma,Female,36,Bhubaneswar,East,2022-10-30,3474.45,477.0699999999998,1,18.333333333333332,2,2023-06-21,2023-06-21,477.0699999999998,3474.45,200.0,0
591,Vikram Sen,Male,51,Kolkata,East,2022-12-17,2855.85,291.3600000000001,1,21.666666666666668,0,2024-04-26,2024-04-26,291.3600000000001,2855.85,0.0,0
475,Krishna Sharma,Male,59,Coimbatore,South,2022-02-18,15855.1,5139.420000000001,9,9.166666666666666,1,2024-12-27,2023-01-01,5139.420000000001,1761.677777777778,11.11,726
67,Reyansh Menon,Male,30,Guwahati,East,01-04-2022,16882.85,3931.1400000000003,6,10.75,2,2024-08-22,2023-03-18,3931.1400000000003,2813.808333333333,33.33,523
963,Geeta Choudhury,Female,33,Kolkata,East,2021-12-23,10499.499999999998,3590.519999999998,3,9.285714285714286,2,2024-04-07,2023-01-04,3590.519999999998,3499.8333333333326,66.67,459
1049,Anita Iyer,Other,39,Mumbai,West,29-07-2022,443.5,147.67000000000002,1,5.0,0,2024-10-02,2024-10-02,147.67000000000002,443.5,0.0,0
1388,Raj Thakur,Male,18,Hyderabad,South,2021-08-25,2469.75,786.62,2,12.5,0,2024-01-02,2023-10-07,786.62,1234.875,0.0,87
321,Deepak Yadav,Male,57,Chandigarh,North,2021-07-09,1507.85,471.80999999999995,2,16.666666666666668,0,2024-11-04,2023-08-04,471.80999999999995,753.925,0.0,458
356,Pooja Yadav,Female,30,Patna,East,2022-06-30,7640.1,1152.0199999999998,3,11.428571428571429,0,2024-01-27,2023-07-28,1152.0199999999998,2546.7000000000003,0.0,183
322,Ananya Rao,Female,33,Kolkata,East,2021-11-09,1596.55,579.95,2,7.5,0,2025-01-23,2023-01-17,579.95,798.275,0.0,737
1866,Sai Yadav,Male,39,Mumbai,West,2022-07-26,168.3,-39.06,1,15.0,0,2024-08-23,2024-08-23,-39.06,168.3,0.0,0
204,Meera Reddy,Female,37,Dehradun,North,2022-02-21,92.0,49.47,1,0.0,0,2023-08-04,2023-08-04,49.47,92.0,0.0,0
124,Neha Joshi,Female,50,Ahmedabad,West,,904.9,440.76,2,6.25,1,2024-09-03,2023-05-25,440.76,452.45,50.0,467
1498,Priya Sharma,Female,40,Jaipur,North,,402.25,174.37,1,7.5,1,2024-11-08,2024-11-08,174.37,402.25,100.0,0
879,Saanvi Choudhury,Female,49,Dehradun,North,2021-06-10,65863.2,16213.009999999998,60,10.486725663716815,14,2025-01-26,2023-01-13,16213.009999999998,1097.72,23.33,744
609,Saanvi Patel,Female,59,Kolkata,East,18-11-2022,7551.299999999999,69.94999999999959,1,30.0,1,2023-11-25,2023-11-25,69.94999999999959,7551.299999999999,100.0,0
1784,Pooja Reddy,Female,44,Mumbai,West,2022-07-09,384.75,180.13,1,5.0,0,2024-03-01,2024-03-01,180.13,384.75,0.0,0
923,Pooja Thakur,Female,20,Guwahati,East,,166.6,76.80999999999999,1,5.0,0,2023-03-20,2023-03-20,76.80999999999999,166.6,0.0,0
1263,Diya Desai,Female,38,Kochi,South,2022-07-19,13144.099999999999,2647.3199999999997,5,13.88888888888889,0,2024-02-24,2023-04-11,2647.3199999999997,2628.8199999999997,0.0,319
853,Raj Das,Male,52,Bhubaneswar,East,,6401.2,2040.62,9,8.61111111111111,3,2024-12-13,2023-04-27,2040.62,711.2444444444444,33.33,596
243,Aarav Pandey,Male,33,Jaipur,North,2022-11-30,4445.5,1270.4900000000002,6,7.7272727272727275,1,2024-10-21,2023-05-16,1270.4900000000002,740.9166666666666,16.67,524
1458,Priya Kumar,Female,26,Bangalore,South,2022-11-26,14251.35,3804.3500000000004,3,9.375,2,2024-12-23,2023-05-14,3804.3500000000004,4750.45,66.67,589
175,Arun Das,Male,29,Nagpur,West,2022-12-23,4807.400000000001,-641.05,2,13.571428571428571,0,2024-12-06,2023-04-04,-641.05,2403.7000000000003,0.0,612
1491,Kavita Bose,Female,18,Mumbai,West,2022-10-07,2273.5,672.79,3,5.0,2,2023-11-01,2023-04-06,672.79,757.8333333333334,66.67,209
311,Sara Iyer,Female,57,Bangalore,South,,245.7,62.849999999999994,1,12.5,0,2023-06-22,2023-06-22,62.849999999999994,245.7,0.0,0
110,Vikram Yadav,Male,35,Chandigarh,North,21-12-2022,10491.550000000001,2751.709999999999,2,17.5,1,2024-12-19,2023-06-13,2751.709999999999,5245.775000000001,50.0,555
152,Ravi Patel,Male,22,Delhi,North,2022-12-19,605.5,266.74,1,2.5,0,2024-08-20,2024-08-20,266.74,605.5,0.0,0
234,Ishaan Gupta,Male,20,Dehradun,North,2022-12-24,992.3,484.77,2,8.75,0,2024-03-27,2024-03-19,484.77,496.15,0.0,8
518,Sanjay Kumar,Male,32,Delhi,North,,107522.09999999999,19156.199999999997,65,13.493150684931507,26,2024-12-30,2023-01-16,19156.199999999997,1654.1861538461537,40.0,714
106,Rahul Menon,Male,35,Ranchi,East,2022-11-12,13098.1,3278.7100000000014,7,17.083333333333332,1,2024-12-29,2023-03-21,3278.7100000000014,1871.1571428571428,14.29,649
1527,Aadhya Verma,Female,45,Dehradun,North,2022-12-18,839.0,223.45999999999998,1,10.0,0,2024-12-20,2024-12-20,223.45999999999998,839.0,0.0,0
981,Arun Yadav,Male,47,Surat,West,2022-09-28,12757.05,4137.029999999999,6,11.666666666666666,3,2024-10-06,2023-02-05,4137.029999999999,2126.1749999999997,50.0,609
962,Vikram Rao,Male,50,Hyderabad,South,2022-09-02,3644.75,1258.28,2,10.0,0,2024-11-07,2023-01-17,1258.28,1822.375,0.0,660
583,Vivaan Roy,Male,31,Delhi,North,2022-10-20,5816.8,1988.7599999999998,6,7.0,3,2024-11-20,2023-07-16,1988.7599999999998,969.4666666666667,50.0,493
1168,Riya Rao,Female,34,Jaipur,North,2022-11-27,80999.65,23361.350000000002,59,8.068181818181818,23,2024-12-23,2023-01-03,23361.350000000002,1372.8754237288135,38.98,720
1473,Kavita Pandey,Female,51,Kochi,South,2022-10-25,20077.3,4058.45,7,14.0,2,2024-11-09,2023-01-14,4058.45,2868.1857142857143,28.57,665
1122,Meera Sharma,Other,42,Delhi,North,2022-10-04,1870.2,839.8399999999999,3,3.75,1,2024-12-30,2023-01-20,839.8399999999999,623.4,33.33,710
1202,Sanjay Reddy,Male,31,Bhubaneswar,East,,7876.8,1338.6599999999994,9,16.153846153846153,0,2024-12-03,2023-04-20,1338.6599999999994,875.2,0.0,593
599,Sai Joshi,Male,32,Pune,West,2022-03-20,62814.8,10318.580000000002,48,12.067307692307692,12,2025-01-22,2023-01-05,10318.580000000002,1308.6416666666667,25.0,748
112,Saanvi Reddy,Female,40,Lucknow,North,2022-09-07,11741.6,1063.6599999999999,4,18.846153846153847,3,2024-08-31,2023-05-31,1063.6599999999999,2935.4,75.0,458
1920,Reyansh Mehta,Male,56,Mumbai,West,2021-09-28,17599.8,3794.29,17,16.0,3,2024-12-15,2023-03-10,3794.29,1035.2823529411764,17.65,646
260,Geeta Yadav,Female,31,Chandigarh,North,2022-04-02,1552.3999999999999,526.42,1,10.0,0,2023-06-04,2023-06-04,526.42,1552.3999999999999,0.0,0
29,Ishaan Reddy,Male,35,Bhubaneswar,East,2022-11-17,2100.6,135.6500000000001,1,25.0,0,2024-08-31,2024-08-31,135.6500000000001,2100.6,0.0,0
1542,Krishna Verma,Male,35,Nagpur,West,2022-10-02,2644.0,504.46999999999997,2,5.0,1,2025-02-13,2023-11-12,504.46999999999997,1322.0,50.0,459
1462,Aadhya Desai,Female,38,Lucknow,North,2022-11-27,4698.95,2114.88,6,4.333333333333333,2,2024-10-31,2024-04-13,2114.88,783.1583333333333,33.33,201
740,Jiya Reddy,Female,34,Surat,West,2022-03-19,4654.299999999999,1122.4599999999998,2,15.714285714285714,0,2024-11-26,2024-10-22,1122.4599999999998,2327.1499999999996,0.0,35
466,Saanvi Bose,Female,48,Coimbatore,South,2022-09-25,1834.4,434.2,2,10.0,2,2024-10-27,2023-01-28,434.2,917.2,100.0,638
607,Saanvi Desai,Female,25,Nagpur,West,2022-07-30,12913.85,3779.4700000000003,7,6.785714285714286,2,2024-12-23,2023-02-24,3779.4700000000003,1844.8357142857144,28.57,668
398,Jiya Roy,Female,39,Kochi,South,2022-01-04,4765.35,853.8499999999996,4,15.555555555555555,1,2024-05-28,2023-04-12,853.8499999999996,1191.3375,25.0,412
206,Diya Reddy,Female,40,Chandigarh,North,2022-12-21,30627.45,6702.07,15,9.67741935483871,2,2025-02-20,2023-01-31,6702.07,2041.8300000000002,13.33,751
580,Ishaan Menon,Male,26,Kochi,South,2022-09-27,129678.75,34962.280000000006,71,8.136645962732919,21,2024-12-19,2023-01-23,34962.280000000006,1826.4612676056338,29.58,696
1508,Manoj Shah,Male,40,Delhi,North,2020-03-18,6825.6,2363.4300000000003,1,11.666666666666666,0,2024-01-27,2024-01-27,2363.4300000000003,6825.6,0.0,0
992,Geeta Sen,Female,18,Guwahati,East,2022-12-06,4121.95,1095.96,4,7.5,1,2024-12-11,2023-01-05,1095.96,1030.4875,25.0,706
444,Pooja Mehta,Female,24,Jaipur,North,2022-12-07,434.0,198.09999999999997,2,5.0,0,2024-02-22,2024-02-03,198.09999999999997,217.0,0.0,19
380,Pooja Joshi,Female,28,Delhi,North,2022-06-16,173.85,64.07,1,5.0,0,2024-05-28,2024-05-28,64.07,173.85,0.0,0
245,Kavita Reddy,Female,22,Ahmedabad,West,2022-09-04,1363.6,604.34,1,13.0,0,2024-06-08,2024-06-08,604.34,1363.6,0.0,0
1870,Pooja Reddy,Female,18,Pune,West,2022-07-23,1764.8500000000001,627.7200000000001,2,9.0,0,2024-11-15,2024-02-26,627.7200000000001,882.4250000000001,0.0,263
395,Pooja Sharma,Female,23,Ahmedabad,West,2022-07-31,3507.6,1153.1,1,6.0,1,2023-02-15,2023-02-15,1153.1,3507.6,100.0,0
473,Aadhya Mehta,Female,21,Chandigarh,North,2022-08-02,2566.45,750.2499999999999,1,11.666666666666666,1,2024-06-26,2024-06-26,750.2499999999999,2566.45,100.0,0
1114,Ishaan Das,Male,26,Surat,West,2022-10-15,2183.5499999999997,484.98999999999995,2,10.0,1,2024-11-12,2023-12-28,484.98999999999995,1091.7749999999999,50.0,320
555,Aarav Shah,Male,38,Chandigarh,North,2022-11-08,5778.2,1850.7800000000002,4,6.25,1,2024-11-13,2023-08-15,1850.7800000000002,1444.55,25.0,456
1799,Jiya Thakur,Female,50,Ahmedabad,West,2022-06-02,8846.100000000002,1676.1500000000008,2,12.5,0,2024-08-04,2023-07-16,1676.1500000000008,4423.050000000001,0.0,385
1260,Deepak Yadav,Male,50,Bhubaneswar,East,2022-05-07,2783.9,652.44,2,17.0,1,2023-09-28,2023-02-11,652.44,1391.95,50.0,229
1274,Diya Singh,Female,38,Lucknow,North,2022-07-16,1102.65,331.12,2,6.666666666666667,1,2024-07-02,2023-11-18,331.12,551.325,50.0,227
1944,Vikram Mukherjee,Male,34,Ahmedabad,West,,1707.75,448.58000000000004,2,20.0,0,2024-07-17,2023-03-10,448.58000000000004,853.875,0.0,495
1201,Deepak Menon,Male,62,Lucknow,North,2022-12-31,12152.9,1840.0299999999997,2,18.0,1,2024-02-11,2023-05-07,1840.0299999999997,6076.45,50.0,280
1195,Vivaan Shah,Male,18,Patna,East,2022-05-08,119.0,60.39,1,0.0,0,2023-03-09,2023-03-09,60.39,119.0,0.0,0
499,Aditya Mehta,Male,42,Pune,West,,15425.949999999999,-1258.2199999999998,4,5.909090909090909,2,2024-08-16,2023-03-16,-1258.2199999999998,3856.4874999999997,50.0,519
1244,Arun Kumar,Male,36,Bhubaneswar,East,2022-09-09,4643.2,343.6800000000001,2,11.428571428571429,1,2024-02-04,2023-04-15,343.6800000000001,2321.6,50.0,295
454,Riya Nair,Female,37,Chandigarh,North,2022-08-11,5608.2,247.00999999999976,1,17.5,0,2024-03-18,2024-03-18,247.00999999999976,5608.2,0.0,0
191,Vivaan Pandey,Male,45,Jaipur,North,2022-11-23,40.8,21.439999999999998,1,15.0,0,2024-01-24,2024-01-24,21.439999999999998,40.8,0.0,0
36,Anita Mehta,Female,35,Patna,East,2022-12-28,5751.9,1672.5600000000002,3,7.0,2,2024-10-11,2023-03-07,1672.5600000000002,1917.3,66.67,584
976,Anita Thakur,Female,31,Pune,West,2022-04-27,2055.4,331.18,1,12.5,1,2023-08-31,2023-08-31,331.18,2055.4,100.0,0
1514,Geeta Sen,Female,21,Chandigarh,North,2022-11-06,206.1,88.97999999999999,1,10.0,1,2024-05-16,2024-05-16,88.97999999999999,206.1,100.0,0
495,Priya Mehta,Female,26,Lucknow,North,09-08-2022,2648.15,1070.94,4,12.0,2,2024-11-09,2023-03-01,1070.94,662.0375,50.0,619
1758,Sanjay Roy,Male,23,Kolkata,East,2022-07-26,21298.7,7283.16,16,8.529411764705882,6,2024-07-28,2023-01-15,7283.16,1331.16875,37.5,560
1059,Aarav Rao,Male,21,Lucknow,North,16-12-2022,27957.1,6353.54,21,10.11111111111111,4,2024-11-13,2023-03-06,6353.54,1331.290476190476,19.05,618
21,Aarav Thakur,Male,35,Kochi,South,2022-11-19,594.0,320.71,1,5.0,1,2023-05-26,2023-05-26,320.71,594.0,100.0,0
566,Vivaan Thakur,Male,20,Guwahati,East,2022-11-03,223.1,101.06,1,5.0,1,2024-03-14,2024-03-14,101.06,223.1,100.0,0
530,Aarav Sharma,Male,46,Chennai,South,2021-09-03,3557.0,941.4199999999998,2,3.3333333333333335,0,2024-06-25,2024-01-08,941.4199999999998,1778.5,0.0,169
1230,Deepak Iyer,Male,24,Kochi,South,2021-12-16,5509.549999999999,901.9799999999997,4,18.571428571428573,1,2024-11-08,2023-09-17,901.9799999999997,1377.3874999999998,25.0,418
59,Kavita Iyer,Female,32,Pune,West,2022-11-18,344.25,139.63,1,15.0,0,2023-12-29,2023-12-29,139.63,344.25,0.0,0
1245,Kavita Thakur,Female,57,Bhubaneswar,East,13-11-2022,291.9,121.55,1,10.0,1,2023-03-11,2023-03-11,121.55,291.9,100.0,0
1434,Neha Sharma,Other,26,Kolkata,East,2022-09-28,6622.349999999999,1901.159999999999,1,15.0,0,2024-12-12,2024-12-12,1901.159999999999,6622.349999999999,0.0,0
1329,Neha Rao,Female,46,Chandigarh,North,2022-11-20,1389.1,478.46,4,11.428571428571429,0,2024-11-23,2023-04-09,478.46,347.275,0.0,594
1436,Riya Pandey,Female,36,Pune,West,2022-10-28,718.6,218.83000000000004,1,18.333333333333332,0,2024-01-22,2024-01-22,218.83000000000004,718.6,0.0,0
503,Aarav Joshi,Male,43,Ahmedabad,West,2021-05-05,1292.4,529.45,1,10.0,0,2024-11-22,2024-11-22,529.45,1292.4,0.0,0
1249,Diya Iyer,Female,19,Pune,West,,3000.9500000000003,677.8500000000001,2,10.0,0,2024-03-13,2023-03-03,677.8500000000001,1500.4750000000001,0.0,376
991,Ishaan Joshi,Male,55,Coimbatore,South,2022-04-30,2463.3,649.1,1,15.0,0,2024-05-25,2024-05-25,649.1,2463.3,0.0,0
1323,Amit Rao,Male,32,Ranchi,East,2022-04-26,12652.8,2895.4500000000003,8,13.958333333333334,7,2024-11-26,2023-01-07,2895.4500000000003,1581.6,87.5,689
892,Sanjay Menon,Male,43,Guwahati,East,2021-11-18,105.0,57.61,2,0.0,0,2024-03-19,2023-12-25,57.61,52.5,0.0,85
942,Aarav Bose,Male,39,Ahmedabad,West,2022-10-08,1010.3499999999999,526.05,1,5.0,1,2023-06-14,2023-06-14,526.05,1010.3499999999999,100.0,0
1840,Lakshmi Pandey,Female,29,Kochi,South,2022-09-04,58.0,34.739999999999995,1,0.0,0,2024-02-25,2024-02-25,34.739999999999995,58.0,0.0,0
888,Myra Das,Other,32,Mumbai,West,2022-12-12,4582.5,800.8700000000001,2,14.166666666666666,1,2023-05-14,2023-04-06,800.8700000000001,2291.25,50.0,38
217,Priya Das,Female,26,Ahmedabad,West,2022-03-10,5416.5,1275.7399999999998,1,25.0,0,2024-02-24,2024-02-24,1275.7399999999998,5416.5,0.0,0
1004,Meera Yadav,Female,22,Jaipur,North,2021-12-22,1910.35,846.38,4,3.888888888888889,2,2024-11-01,2023-03-09,846.38,477.5875,50.0,603
26,Aadhya Nair,Female,30,Patna,East,2022-04-16,16819.8,2945.24,9,17.352941176470587,5,2024-09-26,2023-01-25,2945.24,1868.8666666666666,55.56,610
1754,Ravi Kumar,Male,35,Ahmedabad,West,2022-06-29,17810.0,3083.38,18,12.575757575757576,0,2024-12-14,2023-01-15,3083.38,989.4444444444445,0.0,699
85,Geeta Kumar,Female,21,Chandigarh,North,2022-03-07,18791.7,4518.660000000001,14,10.961538461538462,5,2024-10-13,2023-01-21,4518.660000000001,1342.2642857142857,35.71,631
1160,Sai Bose,Male,33,Surat,West,2022-01-15,7137.55,2399.3999999999996,2,6.666666666666667,3,2024-07-28,2024-03-10,2399.3999999999996,3568.775,150.0,140
1725,Ishaan Verma,Male,38,Pune,West,2022-12-07,11116.25,1683.1600000000003,12,7.173913043478261,8,2024-12-23,2023-06-26,1683.1600000000003,926.3541666666666,66.67,546
209,Aditya Mehta,Male,44,Delhi,North,2022-11-10,9409.2,1849.8899999999999,4,5.909090909090909,2,2024-08-20,2023-05-23,1849.8899999999999,2352.3,50.0,455
1692,Jiya Roy,Female,34,Mumbai,West,,4117.25,1070.35,7,8.0,1,2024-09-30,2023-02-20,1070.35,588.1785714285714,14.29,588
156,Diya Gupta,Female,35,Delhi,North,2022-05-19,3548.7000000000003,604.4899999999998,3,15.0,0,2024-12-05,2023-09-04,604.4899999999998,1182.9,0.0,458
813,Vikram Desai,Male,34,Ahmedabad,West,2022-11-29,7329.9,1207.8399999999997,3,11.666666666666666,0,2023-12-22,2023-03-29,1207.8399999999997,2443.2999999999997,0.0,268
1264,Reyansh Sharma,Male,48,Ranchi,East,2022-05-17,2125.2,49.210000000000036,1,40.0,1,2023-07-14,2023-07-14,49.210000000000036,2125.2,100.0,0
1733,Neha Shah,Female,62,Guwahati,East,2022-09-12,4626.8,1524.02,3,7.5,1,2024-07-22,2023-09-21,1524.02,1542.2666666666667,33.33,305
53,Ananya Iyer,Female,37,Ahmedabad,West,,488.8,244.54000000000002,2,5.0,0,2024-02-03,2023-11-17,244.54000000000002,244.4,0.0,78
1589,Vikram Thakur,Male,40,Coimbatore,South,2022-12-12,332.0,165.43,1,0.0,0,2023-08-24,2023-08-24,165.43,332.0,0.0,0
1454,Myra Shah,Female,44,Kochi,South,2022-02-07,16502.0,4432.24,9,11.0,5,2024-11-24,2023-06-12,4432.24,1833.5555555555557,55.56,531
638,Sara Pandey,Female,48,Coimbatore,South,2022-10-12,19269.75,193.8100000000012,18,12.5,6,2025-02-11,2023-01-18,193.8100000000012,1070.5416666666667,33.33,755
756,Vikram Mehta,Male,46,Pune,West,2022-11-06,318.85,177.09000000000003,2,5.0,0,2024-04-28,2023-02-27,177.09000000000003,159.425,0.0,426
1363,Kavita Joshi,Female,33,Nagpur,West,,1017.75,529.41,2,11.666666666666666,0,2024-10-23,2023-08-13,529.41,508.875,0.0,437
447,Lakshmi Iyer,Female,38,Ranchi,East,2022-10-04,4071.9,1244.0900000000001,4,16.25,1,2025-01-26,2023-02-23,1244.0900000000001,1017.975,25.0,703
1811,Priya Pandey,Female,35,Nagpur,West,2022-10-14,12934.35,3199.0599999999995,10,5.526315789473684,2,2024-10-10,2023-04-10,3199.0599999999995,1293.435,20.0,549
1573,Neha Gupta,Female,70,Coimbatore,South,2022-12-06,7264.65,2157.64,4,10.5,4,2024-07-24,2023-08-03,2157.64,1816.1625,100.0,356
1279,Amit Joshi,Male,60,Guwahati,East,,11471.75,2784.9800000000005,5,10.909090909090908,1,2024-11-02,2023-09-20,2784.9800000000005,2294.35,20.0,409
1449,Arun Iyer,Male,33,Surat,West,2022-07-23,6671.2,-1028.1199999999994,4,12.857142857142858,1,2024-11-16,2023-05-22,-1028.1199999999994,1667.8,25.0,544
1989,Diya Desai,Other,18,Chandigarh,North,2022-03-31,486.0,236.4,1,0.0,1,2024-09-05,2024-09-05,236.4,486.0,100.0,0
64,Neha Yadav,Female,18,Pune,West,2022-11-23,3195.35,256.7599999999999,2,16.25,1,2024-04-29,2024-04-21,256.7599999999999,1597.675,50.0,8
83,Anita Thakur,Female,40,Pune,West,2022-09-26,28965.5,9901.73,29,8.474576271186441,6,2024-10-28,2023-01-06,9901.73,998.8103448275862,20.69,661
460,Manoj Pandey,Male,44,Chennai,South,2022-08-25,16818.149999999998,5313.239999999999,11,9.318181818181818,1,2024-11-01,2023-03-21,5313.239999999999,1528.9227272727271,9.09,591
1447,Sara Singh,Female,25,Coimbatore,South,2022-10-24,708.85,357.93000000000006,2,7.5,0,2024-07-30,2024-07-07,357.93000000000006,354.425,0.0,23
1769,Arjun Thakur,Male,30,Pune,West,2022-11-18,71141.5,15144.06,54,9.5,19,2024-12-20,2023-01-04,15144.06,1317.4351851851852,35.19,716
1451,Saanvi Verma,Other,20,Jaipur,North,2023-01-01,588.5999999999999,208.43999999999994,1,10.0,0,2024-04-12,2024-04-12,208.43999999999994,588.5999999999999,0.0,0
1585,Manoj Iyer,Male,27,Kochi,South,2022-12-09,17413.0,6198.550000000001,13,9.347826086956522,3,2024-11-03,2023-04-04,6198.550000000001,1339.4615384615386,23.08,579
517,Lakshmi Joshi,Female,40,Chandigarh,North,2022-12-20,7213.5,-349.79999999999967,5,8.5,1,2024-10-04,2023-06-03,-349.79999999999967,1442.7,20.0,489
1772,Aditya Gupta,Male,18,Ranchi,East,2022-10-09,4518.400000000001,279.8500000000001,1,21.25,0,2023-02-05,2023-02-05,279.8500000000001,4518.400000000001,0.0,0
692,Jiya Nair,Female,36,Mumbai,West,2022-07-11,3522.2,752.49,4,11.25,0,2024-10-23,2023-06-24,752.49,880.55,0.0,487
670,Arun Iyer,Male,28,Ahmedabad,West,2022-12-26,9597.8,2852.7799999999997,9,7.352941176470588,1,2024-12-03,2023-01-30,2852.7799999999997,1066.4222222222222,11.11,673
1630,Aditya Yadav,Male,38,Nagpur,West,2020-06-14,94.35,37.28999999999999,1,15.0,0,2024-11-03,2024-11-03,37.28999999999999,94.35,0.0,0
1740,Ananya Mehta,Female,48,Ranchi,East,2022-10-18,10242.300000000001,2566.2799999999997,5,11.818181818181818,1,2024-10-07,2023-10-05,2566.2799999999997,2048.46,20.0,368
533,Saanvi Sharma,Female,57,Bhubaneswar,East,,45156.25,8461.33,26,14.552238805970148,12,2024-12-27,2023-02-02,8461.33,1736.7788461538462,46.15,694
1320,Sai Patel,Male,38,Kolkata,East,,4620.4,612.74,1,10.0,0,2024-09-11,2024-09-11,612.74,4620.4,0.0,0
373,Sai Das,Male,34,Mumbai,West,2020-11-12,5892.9,1507.4899999999998,6,8.636363636363637,3,2024-03-05,2023-06-02,1507.4899999999998,982.15,50.0,277
946,Manoj Menon,Male,26,Surat,West,,298.1,155.25,2,3.75,1,2024-09-08,2023-06-09,155.25,149.05,50.0,457
278,Rahul Rao,Male,44,Patna,East,2020-08-12,5492.3,1528.4,6,10.555555555555555,2,2024-12-04,2023-03-06,1528.4,915.3833333333333,33.33,639
1844,Diya Joshi,Female,24,Chandigarh,North,2022-12-31,937.5,217.87,1,25.0,0,2024-12-23,2024-12-23,217.87,937.5,0.0,0
1523,Ravi Patel,Male,42,Bhubaneswar,East,2022-10-19,71.0,45.36,1,0.0,0,2023-03-31,2023-03-31,45.36,71.0,0.0,0
1213,Aadhya Choudhury,Female,26,Lucknow,North,2022-12-20,30740.6,5049.2699999999995,16,14.487179487179487,5,2024-12-23,2023-03-19,5049.2699999999995,1921.2875,31.25,645
1891,Neha Patel,Other,40,Coimbatore,South,08-10-2022,3262.3,347.4200000000001,1,12.5,0,2023-12-01,2023-12-01,347.4200000000001,3262.3,0.0,0
1483,Aditya Shah,Male,18,Ahmedabad,West,12-12-2022,20680.3,4839.830000000001,11,10.416666666666666,0,2024-12-20,2023-02-01,4839.830000000001,1880.0272727272727,0.0,688
1745,Arjun Kumar,Male,33,Bhubaneswar,East,2022-10-30,13665.25,1063.01,3,19.285714285714285,2,2024-05-11,2023-10-08,1063.01,4555.083333333333,66.67,216
829,Sara Bose,Female,31,Coimbatore,South,2022-10-24,2016.1,417.3399999999999,6,10.833333333333334,2,2024-04-15,2023-03-04,417.3399999999999,336.01666666666665,33.33,408
797,Lakshmi Roy,Female,28,Bhubaneswar,East,04-07-2022,2981.6,1327.3600000000001,2,5.714285714285714,1,2023-03-09,2023-02-28,1327.3600000000001,1490.8,50.0,9
60,Reyansh Singh,Male,36,Hyderabad,South,18-12-2022,10975.35,1613.7800000000002,8,10.277777777777779,1,2024-12-28,2023-05-14,1613.7800000000002,1371.91875,12.5,594
1236,Sara Mehta,Female,37,Chandigarh,North,2022-11-01,5532.35,1370.1799999999998,2,15.0,0,2024-12-13,2024-08-17,1370.1799999999998,2766.175,0.0,118
1119,Geeta Yadav,Female,19,Bhubaneswar,East,2022-08-13,13092.35,2284.3499999999995,7,10.384615384615385,1,2024-12-01,2023-07-24,2284.3499999999995,1870.3357142857144,14.29,496
1404,Diya Rao,Female,18,Chennai,South,2022-12-01,600.1,269.59000000000003,1,2.5,1,2023-11-26,2023-11-26,269.59000000000003,600.1,100.0,0
1786,Krishna Choudhury,Male,42,Mumbai,West,2022-06-29,2843.6,594.05,3,11.25,0,2024-11-29,2023-11-15,594.05,947.8666666666667,0.0,380
721,Pooja Reddy,Female,43,Dehradun,North,2022-12-02,8542.6,2728.19,3,10.0,0,2023-10-29,2023-03-01,2728.19,2847.5333333333333,0.0,242
13,Diya Sen,Female,25,Surat,West,,2263.15,1022.7,2,10.0,1,2024-11-03,2024-02-13,1022.7,1131.575,50.0,264
1632,Amit Shah,Male,36,Lucknow,North,2022-09-27,1324.2,17.31999999999986,1,18.333333333333332,0,2024-10-20,2024-10-20,17.31999999999986,1324.2,0.0,0
780,Rahul Sharma,Male,30,Jaipur,North,2022-11-27,2255.85,584.7599999999999,4,10.833333333333334,1,2025-01-06,2023-04-23,584.7599999999999,563.9625,25.0,624
1180,Aadhya Das,Female,33,Jaipur,North,04-10-2022,7352.2,2180.18,5,7.916666666666667,0,2024-11-27,2023-03-13,2180.18,1470.44,0.0,625
